20.0, 20.0
10.055469979714452, 55.027734989857414
10.055469979714264, 100.0
10.055469979714264, 144.9722650101426
20.0, 180.0
55.027734989857414, 10.055469979714452
55.02773498985722, 55.02773498985722
55.02773498985722, 100.0
55.02773498985722, 144.97226501014276
55.027734989857414, 189.94453002028555
100.0, 10.055469979714264
100.0, 55.02773498985722
100.0, 100.0
100.0, 144.97226501014276
100.0, 189.94453002028573
144.9722650101426, 10.055469979714264
144.97226501014276, 55.02773498985722
144.97226501014276, 100.0
144.97226501014276, 144.97226501014276
144.97226501014276, 189.94453002028573
180.0, 20.0
189.94453002028555, 55.027734989857414
189.94453002028573, 100.0
189.94453002028573, 144.97226501014276
180.0, 180.0
