18.88228741180839,20.00556999628667
10.993898061737259,53.946757597511365
10.078530502190766,98.89259633749018
10.084899095337509,144.88459754117375
20.11337593653592,180.02346848832084
54.02548665462573,10.08639373871162
53.960877513711154,55.93735527117611
53.88871473354232,100.99252471666264
57.007095101650975,145.10751807886479
55.976908274534956,190.0967286722258
100.9679186228482,9.041210224308816
101.0326867816092,54.90828544061303
100.08805804944042,100.07059402287541
100.00488798370672,144.946911065852
102.05697723738159,189.92280503322493
144.00996323093347,11.081484995848655
143.98104265402844,55.054739336492894
144.98428171073473,101.01571828926527
144.94897316366385,144.9380118432657
144.9957753479125,189.97713717693836
179.0509492910358,21.092285508291276
189.97176920481385,54.07097064447194
190.98636487592037,97.97845650395419
190.9961717908841,144.98492642660605
182.00590128755366,179.00925429184548
